000670, 05.93, 06.29, 盈方微, (* 振荡)
000676, 12.79, 13.59, 智度股份, (* 振荡)
000679, 08.81, 09.35, 大连友谊, (* 振荡)
000681, 13.89, 14.75, 视觉中国, (* 振荡)
000683, 03.09, 03.29, 远兴能源, (* 振荡)
000686, 09.93, 10.55, 东北证券, (* 振荡)
000688, 08.48, 09.00, 建新矿业, (* 振荡)
000690, 06.73, 07.15, 宝新能源, (* 振荡)
000691, 06.30, 06.70, ST亚太, (* 振荡)
000692, 06.31, 06.71, 惠天热电, (* 振荡)
000695, 10.51, 11.17, 滨海能源, (* 振荡)
000701, 12.49, 13.27, 厦门信达, (* 振荡)
000705, 09.71, 10.31, 浙江震元, (* 振荡)
000712, 17.27, 18.33, 锦龙股份, (* 振荡)
000713, 07.69, 08.17, 丰乐种业, (* 振荡)
000715, 10.00, 10.62, 中兴商业, (* 振荡)
000718, 05.21, 05.53, 苏宁环球, (* 振荡)
000719, 10.05, 10.67, 大地传媒, (* 振荡)
000720, 04.84, 05.14, 新能泰山, (* 振荡)
000727, 02.71, 02.87, 华东科技, (* 振荡)
000729, 06.20, 06.58, 燕京啤酒, (* 振荡)
000731, 07.92, 08.42, 四川美丰, (* 振荡)
000732, 15.46, 16.42, 泰禾集团, (* 振荡)
000733, 14.88, 15.80, 振华科技, (* 振荡)
000735, 06.39, 06.79, 罗 牛 山, (* 振荡)
000737, 05.51, 05.85, 南风化工, (* 振荡)
000738, 18.72, 19.88, 航发控制, (* 振荡)
000739, 06.70, 07.12, 普洛药业, (* 振荡)
000750, 05.66, 06.02, 国海证券, (* 振荡)
000752, 12.68, 13.46, 西藏发展, (* 振荡)
000753, 04.40, 04.68, 漳州发展, (* 振荡)
000757, 06.26, 06.64, 浩物股份, (* 振荡)
000760, 08.97, 09.53, 斯太尔, (* 振荡)
000767, 03.49, 03.71, 漳泽电力, (* 振荡)
000768, 18.19, 19.31, 中航飞机, (* 振荡)
000777, 16.41, 17.43, 中核科技, (* 振荡)
000778, 06.39, 06.79, 新兴铸管, (* 振荡)
000779, 12.77, 13.57, 三毛派神, (* 振荡)
000780, 04.70, 05.00, *ST平能, (* 振荡)
000782, 08.79, 09.33, 美达股份, (* 振荡)
